1.47	1.63e-7	7.819773532452e-15
1.47	3.26e-7	2.112450490302e-14
1.47	4.89e-7	3.175055245738e-14
1.47	6.52e-7	3.87811222972e-14
1.47	8.149999999999999e-7	4.350147291458e-14
1.47	9.78e-7	4.682167370077e-14
1.47	1.141e-6	4.926240461319e-14
1.47	1.304e-6	5.112382979978e-14
1.47	1.4669999999999999e-6	5.258662683174e-14
1.47	1.6299999999999999e-6	5.376467281938e-14
1.47	1.7929999999999998e-6	5.473280110338e-14
1.47	1.956e-6	5.554200707024e-14
1.47	2.119e-6	5.62281470071e-14
1.47	2.282e-6	5.681712282361e-14
1.47	2.445e-6	5.732808897449e-14
1.47	2.608e-6	5.777550259894e-14
1.47	2.771e-6	5.817047307029e-14
1.47	2.9339999999999998e-6	5.852167375281e-14
1.47	3.0969999999999997e-6	5.883597240683e-14
1.47	3.2599999999999997e-6	5.911887617721e-14
1.47	3.4229999999999997e-6	5.937485159413e-14
1.47	3.5859999999999996e-6	5.960755858419e-14
1.47	3.7489999999999996e-6	5.982002421882e-14
1.47	3.912e-6	6.001477351437e-14
1.47	4.075e-6	6.019392915075e-14
1.47	4.238e-6	6.035928837906e-14
1.47	4.401e-6	6.051238297047e-14
1.47	4.564e-6	6.065452640678e-14
1.47	4.727e-6	6.078685136667e-14
1.47	4.89e-6	6.091033975511e-14
1.47	5.053e-6	6.102584694842e-14
1.47	5.216e-6	6.113412151279e-14
1.47	5.379e-6	6.123582135121e-14
1.47	5.542e-6	6.13315270105e-14
1.47	5.705e-6	6.142175271396e-14
1.47	5.8679999999999996e-6	6.150695556011e-14
1.47	6.0309999999999995e-6	6.15875432333e-14
1.47	6.1939999999999995e-6	6.166388049929e-14
1.47	6.3569999999999994e-6	6.173629470338e-14
1.47	6.519999999999999e-6	6.180508044516e-14
1.47	6.682999999999999e-6	6.187050357002e-14
1.47	6.845999999999999e-6	6.19328045912e-14
1.47	7.008999999999999e-6	6.199220163483e-14
1.47	7.171999999999999e-6	6.204889298371e-14
1.47	7.334999999999999e-6	6.210305928215e-14
1.47	7.497999999999999e-6	6.215486545345e-14
1.47	7.661e-6	6.220446237268e-14
1.47	7.824e-6	6.225198833043e-14
1.47	7.987e-6	6.229757031742e-14
1.47	8.15e-6	6.234132515492e-14
1.47	8.313e-6	6.238336049228e-14
1.47	8.476e-6	6.242377568926e-14
1.47	8.639e-6	6.246266259856e-14
1.47	8.802e-6	6.250010626133e-14
1.47	8.965e-6	6.253618552684e-14
1.47	9.128e-6	6.25709736057e-14
1.47	9.291e-6	6.260453856484e-14
1.47	9.454e-6	6.263694377129e-14
1.47	9.617e-6	6.266824829081e-14
1.47	9.78e-6	6.269850724658e-14
1.47	9.943e-6	6.272777214269e-14
1.47	0.000010106	6.275609115622e-14
1.47	0.000010269	6.278350940155e-14
1.47	0.000010432	6.281006916986e-14
1.47	0.000010595	6.283581014647e-14
1.47	0.000010758	6.286076960846e-14
1.47	0.000010921	6.288498260458e-14
1.47	0.000011084	6.290848211923e-14
1.47	0.000011247	6.293129922222e-14
1.47	0.00001141	6.295346320564e-14
1.47	0.000011572999999999999	6.297500170921e-14
1.47	0.000011735999999999999	6.299594083511e-14
1.47	0.000011898999999999999	6.301630525343e-14
1.47	0.000012061999999999999	6.303611829902e-14
1.47	0.000012224999999999999	6.30554020606e-14
1.47	0.000012387999999999999	6.307417746281e-14
1.47	0.000012550999999999999	6.309246434193e-14
1.47	0.000012713999999999999	6.311028151566e-14
1.47	0.000012876999999999999	6.312764684769e-14
1.47	0.000013039999999999999	6.314457730738e-14
1.47	0.000013202999999999999	6.316108902503e-14
1.47	0.000013365999999999999	6.31771973431e-14
1.47	0.000013528999999999999	6.31929168637e-14
1.47	0.000013691999999999999	6.320826149272e-14
1.47	0.000013854999999999999	6.322324448084e-14
1.47	0.000014017999999999999	6.323787846165e-14
1.47	0.000014180999999999999	6.325217548714e-14
1.47	0.000014343999999999999	6.326614706083e-14
1.47	0.000014506999999999998	6.327980416854e-14
1.47	0.000014669999999999998	6.329315730726e-14
1.47	0.000014832999999999998	6.330621651199e-14
1.47	0.000014995999999999998	6.331899138087e-14
1.47	0.000015158999999999998	6.333149109874e-14
1.47	0.000015322	6.33437244591e-14
1.47	0.000015484999999999998	6.335569988474e-14
1.47	0.000015648	6.33674254471e-14
1.47	0.000015810999999999998	6.337890888434e-14
1.47	0.000015974	6.339015761842e-14
1.47	0.000016136999999999998	6.340117877106e-14
1.47	0.0000163	6.341197917877e-14
1.47	0.000016462999999999998	6.342256540698e-14
1.47	0.000016626	6.343294376335e-14
1.47	0.000016788999999999998	6.34431203103e-14
1.47	0.000016952	6.345310087679e-14
1.47	0.000017114999999999998	6.34628910695e-14
1.47	0.000017278	6.347249628324e-14
1.47	0.000017440999999999998	6.348192171096e-14
1.47	0.000017604	6.349117235304e-14
1.47	0.000017766999999999998	6.350025302613e-14
1.47	0.00001793	6.350916837156e-14
1.47	0.000018092999999999998	6.351792286319e-14
1.47	0.000018256	6.352652081493e-14
1.47	0.000018418999999999998	6.353496638783e-14
1.47	0.000018582	6.354326359674e-14
1.47	0.000018744999999999998	6.355141631673e-14
1.47	0.000018908	6.35594282891e-14
1.47	0.000019070999999999997	6.356730312709e-14
1.47	0.000019234	6.357504432133e-14
1.47	0.000019396999999999997	6.358265524499e-14
1.47	0.00001956	6.359013915868e-14
1.47	0.000019722999999999997	6.359749921509e-14
1.47	0.000019886	6.360473846345e-14
1.47	0.000020048999999999997	6.361185985372e-14
1.47	0.000020212	6.361886624059e-14
1.47	0.000020374999999999997	6.36257603873e-14
1.47	0.000020538	6.363254496928e-14
1.47	0.000020700999999999997	6.363922257762e-14
1.47	0.000020864	6.364579572234e-14
1.47	0.000021027	6.365226683554e-14
1.47	0.00002119	6.365863827442e-14
1.47	0.000021353	6.366491232414e-14
1.47	0.000021516	6.367109120052e-14
1.47	0.000021679	6.367717705269e-14
1.47	0.000021842	6.368317196554e-14
1.47	0.000022005	6.368907796215e-14
1.47	0.000022168	6.369489700601e-14
1.47	0.000022331	6.370063100325e-14
1.47	0.000022494	6.370628180468e-14
1.47	0.000022657	6.37118512078e-14
1.47	0.00002282	6.371734095869e-14
1.47	0.000022983	6.372275275387e-14
1.47	0.000023145999999999998	6.372808824201e-14
1.47	0.000023309	6.373334902561e-14
1.47	0.000023471999999999998	6.373853666264e-14
1.47	0.000023635	6.374365266803e-14
1.47	0.000023797999999999998	6.374869851516e-14
1.47	0.000023961	6.375367563729e-14
1.47	0.000024123999999999998	6.375858542891e-14
1.47	0.000024287	6.376342924703e-14
1.47	0.000024449999999999998	6.376820841244e-14
1.47	0.000024613	6.377292421091e-14
1.47	0.000024775999999999998	6.377757789436e-14
1.47	0.000024939	6.378217068192e-14
1.47	0.000025101999999999998	6.378670376103e-14
1.47	0.000025265	6.379117828848e-14
1.47	0.000025427999999999998	6.379559539136e-14
1.47	0.000025591	6.3799956168e-14
1.47	0.000025753999999999998	6.380426168894e-14
1.47	0.000025917	6.380851299771e-14
1.47	0.000026079999999999998	6.381271111178e-14
1.47	0.000026243	6.381685702328e-14
